,geo,time,"Population aged 0-4, both sexes (%)","Population aged 0-4, female (%)","Population aged 0-4, male (%)","Population aged 0-4, total number","Population aged 0-14, both sexes (%)","Population aged 0-14, female (%)","Population aged 0-14, male (%)","Population aged 0-14, total number","Population aged 10-14, both sexes (%)","Population aged 10-14, female (%)","Population aged 10-14, male (%)","Population aged 10-14, total number","Population aged 15-19, both sexes (%)","Population aged 15-19, female (%)","Population aged 15-19, male (%)","Population aged 15-19, total number","Population aged 20-39, both sexes (%)","Population aged 20-39, female (%)","Population aged 20-39, male (%)","Population aged 20-39, total number","Population aged 40-59, both sexes (%)","Population aged 40-59, female (%)","Population aged 40-59, male (%)","Population aged 40-59, total number","Population aged 5-9, both sexes (%)","Population aged 5-9, female (%)","Population aged 5-9, male (%)","Population aged 5-9, total number","Population aged 60+, both sexes (%)","Population aged 60+, female (%)","Population aged 60+, male (%)","Population aged 60+, total number","Population aged 65+, both sexes (%)","Population aged 65+, female (%)","Population aged 65+, male (%)","Population aged 65+, total number","Population aged 70+, both sexes (%)","Population aged 70+, female (%)","Population aged 70+, male (%)","Population aged 70+, total number"
28313,sle,2026,13.19637,13.03795,13.35553,1187244,37.20685,36.83438,37.58108,3347405,11.64464,11.55411,11.73564,1047639,10.88991,10.80414,10.97606,979737,31.372,31.20759,31.53722,2822459,15.1558,15.3011,15.00983,1363529,12.36583,12.24232,12.48991,1112522,5.37546,5.85281,4.89586,483616,3.3298,3.70011,2.95777,299574,1.86674,2.12039,1.61192,167946
28314,sle,2027,13.01312,12.85793,13.16903,1193914,36.76233,36.39189,37.1345,3372831,11.49602,11.40589,11.58656,1054724,10.8667,10.78644,10.94733,996986,31.55219,31.39096,31.71414,2894816,15.3623,15.49309,15.23089,1409444,12.2532,12.12807,12.3789,1124193,5.4565,5.93764,4.97318,500617,3.38014,3.75508,3.00349,310117,1.89041,2.14833,1.63133,173439
28315,sle,2028,12.82733,12.67558,12.97976,1199230,36.33697,35.96775,36.70788,3397152,11.37856,11.28688,11.47064,1063784,10.81569,10.74019,10.89154,1011162,31.72883,31.57133,31.88704,2966336,15.57689,15.69421,15.45905,1456287,12.13108,12.00529,12.25747,1134138,5.54162,6.02654,5.05451,518087,3.4349,3.81449,3.05362,321130,1.9173,2.17959,1.65385,179249
28316,sle,2029,12.63256,12.48418,12.7816,1202723,35.93188,35.56331,36.30208,3421009,11.29462,11.19989,11.38975,1075340,10.72926,10.65761,10.80122,1021513,31.91074,31.75751,32.06462,3038163,15.79779,15.90264,15.69245,1504079,12.00471,11.87924,12.13073,1142946,5.63035,6.11889,5.13962,536055,3.4943,3.87838,3.10851,332686,1.94752,2.2141,1.67975,185420
28317,sle,2030,12.4425,12.29744,12.5882,1206283,35.5416,35.17379,35.91104,3445708,11.22964,11.13126,11.32846,1088698,10.6182,10.5493,10.68741,1029419,32.09278,31.94442,32.2418,3111349,16.0243,16.11756,15.93065,1553533,11.86946,11.74508,11.99438,1150727,5.72311,6.21493,5.22912,554847,3.55669,3.945,3.16667,344816,1.98104,2.25178,1.70911,192059
28318,sle,2031,12.26068,12.11876,12.40324,1210166,35.15556,34.78914,35.52361,3469959,11.16569,11.06402,11.2678,1102087,10.49733,10.42962,10.56534,1036118,32.26803,32.12476,32.41193,3184951,16.25903,16.34165,16.17605,1604815,11.72919,11.60635,11.85256,1157706,5.82003,6.31482,5.3231,574454,3.6218,4.01415,3.22775,357482,2.01793,2.29274,1.74197,199176
28319,sle,2032,12.08043,11.94121,12.22026,1213745,34.7583,34.39429,35.12387,3492236,11.08568,10.98168,11.19013,1113800,10.38447,10.31618,10.45305,1043348,32.43344,32.29543,32.57208,3258653,16.50285,16.57567,16.42965,1658074,11.59219,11.4714,11.71349,1164691,5.92093,6.41843,5.42133,594888,3.69019,4.08653,3.29218,370761,2.0576,2.33643,1.7776,206731
28320,sle,2033,11.9096,11.77275,12.04702,1217282,34.35733,33.99659,34.71963,3511668,10.99586,10.89043,11.10173,1123888,10.29714,10.22665,10.36794,1052472,32.56068,32.42762,32.69436,3328032,16.75823,16.82255,16.69361,1712861,11.45188,11.33341,11.57088,1170498,6.02662,6.52659,5.52444,615982,3.76091,4.16106,3.35898,384403,2.10004,2.38275,1.81604,214645
28321,sle,2034,11.75252,11.61783,11.88777,1221262,33.95643,33.59957,34.31483,3528579,10.90144,10.79553,11.00781,1132822,10.23896,10.16491,10.31334,1063980,32.64493,32.51464,32.77578,3392295,17.02023,17.0789,16.96129,1768655,11.30247,11.18622,11.41924,1174495,6.13945,6.64193,5.63478,637980,3.83336,4.23741,3.42756,398343,2.14515,2.43189,1.85719,222913
28322,sle,2035,11.6006,11.46786,11.73392,1225391,33.55475,33.20225,33.9088,3544444,10.79838,10.6927,10.90454,1140651,10.19893,10.12079,10.27739,1077330,32.70497,32.57313,32.83737,3454681,17.28302,17.3407,17.22508,1825634,11.15576,11.04169,11.27034,1178402,6.25835,6.76317,5.75133,661080,3.90834,4.31615,3.49874,412844,2.19186,2.48252,1.89996,231530
28323,sle,2036,11.45005,11.31916,11.58149,1229088,33.15679,32.80875,33.50637,3559165,10.69091,10.5858,10.79648,1147599,10.16056,10.07866,10.24284,1090670,32.74571,32.61061,32.8814,3515038,17.55576,17.61381,17.49741,1884496,11.01584,10.90379,11.12839,1182478,6.38121,6.88814,5.87203,684981,3.98616,4.3976,3.5729,427888,2.2401,2.5346,1.94429,240460
28324,sle,2037,11.29962,11.1705,11.42931,1231915,32.76536,32.42173,33.11055,3572168,10.58801,10.48393,10.69257,1154333,10.10917,10.02427,10.19444,1102129,32.77226,32.63609,32.90904,3572920,17.84396,17.89971,17.78796,1945396,10.87774,10.76731,10.98867,1185920,6.50925,7.01824,5.998,709656,4.06695,4.48209,3.64998,443390,2.29047,2.589,1.99063,249713
28325,sle,2038,11.14942,11.02176,11.27765,1233811,32.37908,32.03958,32.72014,3583118,10.48179,10.37901,10.58505,1159931,10.04807,9.96105,10.13548,1111935,32.7858,32.64925,32.92297,3628126,18.1431,18.19546,18.09049,2007743,10.74788,10.63881,10.85743,1189376,6.64395,7.15469,6.13089,735229,4.15126,4.57004,3.73059,459385,2.34222,2.64476,2.03831,259194
28326,sle,2039,10.99965,10.87326,11.12663,1235267,31.99321,31.65749,32.33048,3592857,10.36472,10.26318,10.46671,1163964,9.98081,9.89255,10.06947,1120851,32.79227,32.65453,32.93065,3682592,18.44954,18.49927,18.39958,2071895,10.62885,10.52104,10.73714,1193626,6.78418,7.29612,6.26983,761867,4.24081,4.66318,3.81645,476245,2.39477,2.70128,2.08683,268934
28327,sle,2040,10.85107,10.72585,10.97689,1236848,31.61062,31.27847,31.9444,3603105,10.24741,10.14719,10.34812,1168041,9.90456,9.81577,9.99377,1128961,32.79695,32.6593,32.93527,3738328,18.75971,18.80581,18.71339,2138307,10.51214,10.40543,10.61939,1198216,6.92816,7.44064,6.41322,789699,4.33461,4.76048,3.90671,494076,2.44855,2.75895,2.1367,279096
28328,sle,2041,10.70554,10.58132,10.83038,1238226,31.23701,30.90812,31.56754,3612940,10.1356,10.03659,10.2351,1172305,9.82311,9.73418,9.91248,1136162,32.79082,32.65591,32.92645,3792657,19.07183,19.11203,19.03143,2205889,10.39587,10.29021,10.50206,1202409,7.07722,7.58976,6.56211,818567,4.43109,4.86027,3.99976,512510,2.50409,2.81823,2.18837,289629
28329,sle,2042,10.5651,10.44175,10.68908,1239158,30.87084,30.54461,31.19878,3620776,10.02584,9.92768,10.12453,1175910,9.74478,9.65608,9.83394,1142945,32.76408,32.63146,32.89736,3842831,19.38722,19.42218,19.35207,2273887,10.2799,10.17518,10.38518,1205708,7.23308,7.74572,6.7178,848353,4.53152,4.96411,4.0967,531492,2.56175,2.87978,2.24208,300462
28330,sle,2043,10.42861,10.30614,10.55174,1239746,30.51523,30.1911,30.84111,3627631,9.92298,9.8254,10.02109,1179638,9.66213,9.5739,9.75084,1148628,32.72698,32.59283,32.86186,3890563,19.70011,19.73375,19.6663,2341937,10.16364,10.05956,10.26828,1208247,7.39555,7.90839,6.87996,879178,4.63688,5.07273,4.1987,551229,2.62177,2.94372,2.2981,311674
28331,sle,2044,10.29435,10.17279,10.41661,1240410,30.16901,29.84684,30.49296,3635192,9.82846,9.73141,9.92604,1184273,9.56897,9.48126,9.65717,1153006,32.70439,32.56673,32.84276,3940691,19.99365,20.02804,19.95908,2409120,10.0462,9.94265,10.15032,1210509,7.56401,8.0771,7.04797,911420,4.74611,5.1847,4.30499,571879,2.6853,3.01112,2.35757,323563
28332,sle,2045,10.16263,10.04188,10.28407,1240743,29.83026,29.50967,30.15269,3641941,9.73777,9.64107,9.83502,1188873,9.4779,9.39068,9.56563,1157146,32.67937,32.53819,32.82136,3989785,20.2738,20.30898,20.2384,2475204,9.92986,9.82672,10.0336,1212325,7.73867,8.25248,7.22189,944805,4.85867,5.2997,4.41509,593189,2.7521,3.08193,2.42039,336001
28333,sle,2046,10.0328,9.9127,10.15363,1240401,29.49773,29.17828,29.81913,3646939,9.64845,9.55205,9.74545,1192882,9.39242,9.30557,9.47982,1161228,32.63114,32.48635,32.77682,4034337,20.55891,20.59489,20.52269,2541792,9.81648,9.71352,9.92006,1213656,7.91981,8.43494,7.40155,979162,4.97566,5.41894,4.5297,615164,2.8211,3.15492,2.48526,348785
28334,sle,2047,9.90357,9.784,10.0239,1239210,29.17021,28.85159,29.49087,3649997,9.55905,9.46282,9.65589,1196101,9.3077,9.2209,9.39507,1164650,32.56453,32.41574,32.71425,4074720,20.84925,20.88616,20.81209,2608816,9.70758,9.60476,9.81108,1214686,8.10833,8.6256,7.58771,1014575,5.09805,5.54366,4.64956,637906,2.89297,3.23089,2.55286,361990
28335,sle,2048,9.77569,9.65663,9.89555,1237564,28.84577,28.52777,29.16589,3651762,9.46843,9.37217,9.56535,1198667,9.22873,9.14177,9.31626,1168321,32.48042,32.32692,32.63493,4111895,21.14315,21.18136,21.10469,2676641,9.60164,9.49897,9.70499,1215531,8.30194,8.82218,7.77824,1050993,5.22556,5.67367,4.77446,661535,2.9684,3.31037,2.62416,375788
28336,sle,2049,9.65142,9.5327,9.77097,1235878,28.52499,28.20732,28.8449,3652666,9.3768,9.28037,9.47391,1200713,9.15883,9.07165,9.24662,1172801,32.37684,32.21771,32.53707,4145900,21.441,21.48108,21.40064,2745550,9.49677,9.39425,9.60002,1216075,8.49834,9.0222,7.9708,1088225,5.35821,5.80908,4.90417,686126,3.04678,3.39254,2.69858,390144
28337,sle,2050,9.53074,9.41231,9.65003,1234071,28.20925,27.89167,28.52915,3652625,9.28534,9.18862,9.38277,1202296,9.09186,9.0043,9.18007,1177244,32.26425,32.09866,32.43105,4177680,21.73505,21.77746,21.69234,2814325,9.39317,9.29073,9.49635,1216258,8.69958,9.22791,8.16741,1126450,5.49579,5.94997,5.03833,711613,3.12754,3.47698,2.77558,404964
28338,sle,2051,9.41386,9.29576,9.53287,1232600,27.89695,27.5793,28.21703,3652676,9.19362,9.0965,9.29149,1203763,9.02348,8.93555,9.11207,1181486,32.15212,31.97938,32.32619,4209825,22.0208,22.06567,21.97553,2883285,9.28947,9.18705,9.39267,1216313,8.9067,9.44011,8.36918,1166195,5.63737,6.09526,5.17595,738127,3.21086,3.56376,2.85525,420413
28339,sle,2052,9.30064,9.18258,9.41966,1231035,27.59147,27.27342,27.91207,3652014,9.10499,9.00747,9.20327,1205138,8.95297,8.86468,9.04196,1185017,32.03488,31.85455,32.21667,4240145,22.29921,22.34662,22.25142,2951529,9.18585,9.08337,9.28915,1215841,9.12147,9.66071,8.57787,1207320,5.7841,6.2464,5.31807,765585,3.29777,3.65417,2.93846,436493
28340,sle,2053,9.18957,9.07126,9.30888,1228902,27.29328,26.97453,27.61472,3649874,9.01991,8.92204,9.1186,1206214,8.88134,8.79246,8.97098,1187684,31.92047,31.73228,32.11025,4268660,22.55863,22.60824,22.50861,3016720,9.0838,8.98123,9.18724,1214758,9.34628,9.89249,8.79545,1249859,5.93524,6.40283,5.46371,793708,3.38878,3.74905,3.02546,453174
28341,sle,2054,9.07972,8.96107,9.19942,1225968,27.00241,26.6826,27.32506,3645939,8.93727,8.83895,9.03644,1206734,8.8099,8.72026,8.90035,1189536,31.81229,31.616,32.01033,4295381,22.79544,22.8457,22.74474,3077902,8.98543,8.88257,9.0892,1213237,9.57994,10.13542,9.01952,1293509,6.08949,6.56323,5.61155,822220,3.48427,3.84891,3.1164,470456
28342,sle,2055,8.97035,8.85118,9.09063,1222579,26.71554,26.39447,27.03962,3641091,8.85537,8.75662,8.95505,1206909,8.73889,8.64839,8.83022,1191033,31.71548,31.51103,31.92181,4322539,23.0122,23.06018,22.96374,3136359,8.88981,8.78667,8.99394,1211603,9.81792,10.3859,9.2446,1338095,6.24763,6.72824,5.76251,851496,3.58343,3.95292,3.21049,488390
28343,sle,2056,8.86172,8.74196,8.98266,1218946,26.43161,26.10916,26.75722,3635715,8.77316,8.6739,8.8734,1206764,8.66876,8.57728,8.76113,1192403,31.62247,31.41038,31.83666,4349728,23.2135,23.258,23.16855,3193058,8.79672,8.6933,8.90116,1210005,10.06366,10.64516,9.47646,1384274,6.41106,6.8992,5.91816,881853,3.68572,4.06052,3.30727,506978
28344,sle,2057,8.75489,8.63468,8.87633,1214851,26.15255,25.82851,26.47991,3628997,8.69101,8.59114,8.7919,1205987,8.60135,8.50892,8.69475,1193546,31.51451,31.2954,31.73586,4373036,23.40952,23.45172,23.36687,3248367,8.70666,8.60269,8.81169,1208159,10.32207,10.91545,9.72261,1432317,6.58127,7.07767,6.07979,913235,3.79217,4.17292,3.40752,526211
28345,sle,2058,8.65133,8.53066,8.77329,1210663,25.87846,25.55258,26.20788,3621421,8.60917,8.5087,8.71072,1204763,8.53588,8.44254,8.63022,1194507,31.395,31.16943,31.62301,4393403,23.60016,23.6403,23.55959,3302596,8.61797,8.51322,8.72387,1205995,10.59051,11.1952,9.97933,1482031,6.75907,7.26472,6.24799,945862,3.90142,4.28882,3.50986,545963
28346,sle,2059,8.55133,8.43006,8.67396,1206418,25.61102,25.28297,25.94277,3613193,8.52961,8.42843,8.63195,1203354,8.47096,8.37672,8.56627,1195080,31.26697,31.03544,31.50112,4411133,23.78358,23.82093,23.74583,3355379,8.53008,8.42448,8.63686,1203421,10.86747,11.48396,10.24403,1533178,6.94306,7.45993,6.42038,979525,4.01223,4.40694,3.61308,566044
28347,sle,2060,8.45619,8.33422,8.57958,1202417,25.3501,25.01967,25.68442,3604627,8.45204,8.35013,8.55514,1201827,8.40637,8.31123,8.50264,1195333,31.13622,30.89901,31.37622,4427377,23.95657,23.99187,23.92083,3406475,8.44188,8.33531,8.54971,1200383,11.15075,11.77825,10.51591,1585567,7.13023,7.66113,6.59314,1013875,4.12576,4.52841,3.71842,586657
28348,sle,2061,8.36591,8.24317,8.49017,1198620,25.09613,24.76321,25.43314,3595629,8.3767,8.27412,8.48052,1200165,8.34168,8.24559,8.43896,1195148,31.00405,30.7614,31.24967,4442082,24.1196,24.15457,24.08419,3455718,8.35352,8.24592,8.46245,1196844,11.43856,12.0752,10.79403,1638851,7.32434,7.87008,6.77184,1049389,4.24364,4.65474,3.82746,608004
28349,sle,2062,8.27934,8.15568,8.40459,1195154,24.84802,24.51251,25.18786,3586907,8.30263,8.19921,8.40739,1198516,8.2756,8.17857,8.37388,1194615,30.87726,30.62941,31.1283,4457251,24.26941,24.30363,24.23475,3503383,8.26606,8.15762,8.37589,1193237,11.72972,12.37587,11.07526,1693230,7.52761,8.08674,6.9613,1086640,4.36592,4.78601,3.94042,630238
28350,sle,2063,8.19446,8.06979,8.32083,1191466,24.60566,24.26729,24.9486,3577636,8.22967,8.1252,8.33556,1196585,8.20924,8.11129,8.30849,1193614,30.75002,30.49702,31.00641,4471019,24.41295,24.44372,24.38173,3549617,8.18153,8.0723,8.29222,1189585,12.02215,12.68066,11.35482,1748007,7.73897,8.31104,7.15924,1125238,4.49397,4.92395,4.05824,653418
28351,sle,2064,8.1098,7.98407,8.23729,1187008,24.36886,24.02739,24.71513,3566801,8.15831,8.05274,8.26536,1194109,8.14514,8.04617,8.24551,1192181,30.61463,30.35646,30.87641,4480976,24.56311,24.58924,24.53662,3595232,8.10075,7.99057,8.21247,1185684,12.30824,12.98077,11.62636,1801522,7.95833,8.54387,7.36467,1164838,4.62742,5.06896,4.17976,677302
28352,sle,2065,8.02679,7.90002,8.15541,1182583,24.13646,23.79175,24.48619,3556013,8.08572,7.97894,8.19405,1191265,8.08271,7.98275,8.18414,1190822,30.48603,30.22262,30.75329,4491492,24.70751,24.72903,24.68568,3640145,8.02395,7.91278,8.13673,1182165,12.58728,13.27386,11.8907,1854478,8.18235,8.78051,7.57548,1205502,4.76295,5.21817,4.30109,701723
28353,sle,2066,7.94645,7.81873,8.07613,1178393,23.90949,23.56157,24.26269,3545579,8.01187,7.90389,8.1215,1188094,8.0216,7.92074,8.124,1189537,30.36436,30.09556,30.63722,4502783,24.83393,24.85071,24.81691,3682666,7.95117,7.83895,8.06507,1179092,12.8706,13.57143,12.15916,1908604,8.40899,9.01814,7.79062,1246984,4.90342,5.37305,4.42668,727137
28354,sle,2067,7.86968,7.74098,8.00041,1174517,23.68913,23.33801,24.04578,3535506,7.9384,7.82938,8.04914,1184774,7.9616,7.85965,8.06516,1188236,30.2436,29.96925,30.52228,4513734,24.94689,24.95856,24.93501,3723221,7.88105,7.76764,7.99623,1176215,13.15879,13.87452,12.43181,1963895,8.63837,9.25899,8.00801,1289242,5.05121,5.53422,4.5606,753872
28355,sle,2068,7.79674,7.66693,7.92866,1170751,23.47655,23.12207,23.83681,3525215,7.86754,7.75757,7.97932,1181382,7.90191,7.79871,8.00679,1186543,30.12388,29.84393,30.4084,4523371,25.04551,25.05158,25.03937,3760808,7.81227,7.69757,7.92883,1173082,13.45215,14.18376,12.70862,2019961,8.86849,9.50312,8.22355,1331684,5.20526,5.70142,4.70104,781617
28356,sle,2069,7.72603,7.59508,7.8592,1166610,23.27075,22.91268,23.63488,3513820,7.80047,7.68938,7.91345,1177850,7.84269,7.7382,7.94893,1184224,30.00482,29.71926,30.29523,4530646,25.1293,25.12891,25.12964,3794455,7.74425,7.62822,7.86222,1169360,13.75246,14.50096,12.99131,2076584,9.09237,9.74219,8.43157,1372923,5.36542,5.87511,4.84711,810163
28357,sle,2070,7.65501,7.52289,7.78945,1161876,23.0704,22.7086,23.43854,3501619,7.73786,7.62556,7.85214,1174451,7.78338,7.67747,7.89114,1181359,29.88583,29.59456,30.18222,4536063,25.20613,25.19875,25.21363,3825779,7.67752,7.56015,7.79695,1165292,14.05428,14.82063,13.27451,2133155,9.31153,9.97673,8.63467,1413301,5.53001,6.05284,4.99802,839344
28358,sle,2071,7.58345,7.45011,7.71921,1156609,22.87566,22.51003,23.24792,3488939,7.67948,7.56588,7.79513,1171255,7.72393,7.61655,7.83325,1178035,29.76598,29.46901,30.06832,4539833,25.27712,25.26222,25.29228,3855203,7.61273,7.49404,7.73358,1161075,14.35731,15.14216,13.55821,2189741,9.53591,10.21692,8.84255,1454394,5.69725,6.23205,5.15275,868931
28359,sle,2072,7.51223,7.37765,7.64934,1151024,22.68634,22.31675,23.06285,3476000,7.62354,7.50853,7.7407,1168079,7.66542,7.55677,7.7761,1174495,29.64554,29.34283,29.95394,4542288,25.34268,25.31993,25.36586,3883003,7.55056,7.43056,7.67281,1156897,14.66002,15.46369,13.84125,2246207,9.7656,10.46289,9.0552,1496284,5.86705,6.41417,5.30965,898949
28360,sle,2073,7.44369,7.30787,7.58215,1145599,22.5031,22.12945,22.884,3463272,7.56801,7.45155,7.68673,1164732,7.60877,7.49895,7.72072,1171005,29.52502,29.21649,29.8395,4543959,25.4108,25.38017,25.442,3910772,7.4914,7.37002,7.61512,1152941,14.95233,15.77494,14.11375,2301193,9.99931,10.71362,9.27112,1538914,6.03695,6.59834,5.46464,929099
28361,sle,2074,7.37772,7.24056,7.51762,1139926,22.32546,21.9475,22.71099,3449491,7.51313,7.39516,7.63347,1160849,7.55474,7.4436,7.66811,1167277,29.3971,29.08282,29.71765,4542124,25.49003,25.45156,25.5293,3938446,7.43461,7.31177,7.5599,1148716,15.23267,16.07455,14.37399,2353589,10.23884,10.97135,9.4917,1581995,6.20123,6.77796,5.61299,958148
28362,sle,2075,7.3141,7.17554,7.45552,1134261,22.15032,21.76804,22.54048,3435041,7.45895,7.33949,7.58088,1156724,7.50458,7.39209,7.6194,1163800,29.26883,28.94881,29.59546,4538970,25.57571,25.52965,25.62273,3966247,7.37726,7.25301,7.50408,1144056,15.50057,16.36147,14.62196,2403808,10.47845,11.22976,9.71169,1624984,6.36058,6.95248,5.7565,986390
28363,sle,2076,7.25252,7.11252,7.39549,1128842,21.97697,21.59045,22.3717,3420676,7.40556,7.28472,7.52897,1152662,7.45798,7.34414,7.57424,1160821,29.14658,28.82075,29.47934,4536612,25.65686,25.60381,25.71105,3993444,7.31889,7.19321,7.44724,1139172,15.7616,16.64085,14.86369,2453264,10.71704,11.48741,9.9303,1668087,6.52288,7.13009,5.90278,1015275
28364,sle,2077,7.19138,7.05002,7.33584,1123104,21.80673,21.41605,22.20594,3405634,7.35469,7.23248,7.47956,1148608,7.41349,7.29816,7.53133,1157791,29.02508,28.69361,29.3638,4532949,25.72786,25.66833,25.78869,4018011,7.26065,7.13355,7.39054,1133922,16.02684,16.92387,15.11025,2502969,10.95558,11.74532,10.14861,1710972,6.68972,7.31277,6.0531,1044758
28365,sle,2078,7.1303,6.98779,7.27602,1117105,21.64153,21.24684,22.0451,3390581,7.30661,7.18298,7.43303,1144728,7.36935,7.25249,7.48882,1154557,28.90645,28.56951,29.25096,4528777,25.78805,25.72252,25.85504,4040216,7.20462,7.07608,7.33606,1128748,16.29463,17.20865,15.36006,2552881,11.18495,11.9938,10.35791,1752347,6.85985,7.49923,6.2061,1074734
28366,sle,2079,7.06936,6.92579,7.21624,1110749,21.48164,21.08298,21.88948,3375230,7.26065,7.13555,7.38862,1140805,7.32486,7.20651,7.44594,1150894,28.78855,28.44619,29.1388,4523303,25.84131,25.77025,25.91403,4060228,7.15163,7.02163,7.28462,1123676,16.56363,17.49407,15.61175,2602504,11.40186,12.22947,10.55519,1791479,7.03362,7.68997,6.36215,1105133
28367,sle,2080,7.01066,6.86602,7.15872,1104307,21.32555,20.92287,21.73777,3359165,7.2142,7.08768,7.34371,1136368,7.28088,7.16103,7.40357,1146872,28.67,28.32227,29.02592,4516050,25.89162,25.81536,25.96969,4078405,7.1007,6.96917,7.23534,1118490,16.83193,17.77845,15.86305,2651338,11.6089,12.45488,10.74293,1828615,7.20816,7.88202,6.51837,1135418
28368,sle,2081,6.95618,6.81039,7.1055,1098418,21.17284,20.76602,21.58956,3343307,7.1661,7.03815,7.29715,1131566,7.23803,7.11678,7.36224,1142924,28.55719,28.20413,28.91885,4509336,25.93724,25.85605,26.0204,4095631,7.05057,6.91748,7.1869,1113323,17.09469,18.05702,16.10898,2699344,11.81076,12.67463,10.9259,1864983,7.38224,8.07406,6.67361,1165695
28369,sle,2082,6.90537,6.75838,7.05602,1092995,21.02318,20.6123,21.44429,3327588,7.11732,6.98797,7.24988,1126542,7.19691,7.07433,7.32254,1139140,28.44918,28.09069,28.81658,4502988,25.9793,25.89356,26.06717,4112051,7.00049,6.86594,7.13839,1108051,17.35144,18.32913,16.34946,2746417,12.01516,12.89626,11.11219,1901782,7.55524,8.2651,6.82777,1195858
28370,sle,2083,6.85592,6.70774,7.00786,1087532,20.87644,20.46178,21.30166,3311563,7.07045,6.93973,7.2045,1121563,7.15817,7.0342,7.2853,1135478,28.34258,27.97877,28.71566,4495892,26.01819,25.92811,26.11055,4127182,6.95008,6.8143,7.0893,1102468,17.60461,18.59715,16.58688,2792562,12.22268,13.12023,11.30235,1938845,7.72082,8.44823,6.97494,1224728
28371,sle,2084,6.80676,6.65744,6.95995,1081664,20.73332,20.31489,21.16261,3294739,7.02677,6.89462,7.16235,1116627,7.12108,6.99566,7.24976,1131613,28.23347,27.86424,28.61227,4486590,26.05494,25.96051,26.15184,4140399,6.89979,6.76283,7.04031,1096448,17.8572,18.86471,16.82352,2837693,12.43312,13.34687,11.49564,1975751,7.877,8.62166,7.113,1251737
28372,sle,2085,6.75815,6.6077,6.91259,1075445,20.59517,20.1728,21.02875,3277371,6.98521,6.8515,7.12246,1111578,7.08317,6.95629,7.2134,1127166,28.12235,27.74762,28.50701,4475194,26.09312,25.99434,26.19453,4152277,6.8518,6.71359,6.9937,1090348,18.10621,19.12896,17.05629,2881296,12.64434,13.5743,11.68967,2012132,8.0259,8.78761,7.24396,1277185
28373,sle,2086,6.71039,6.55891,6.86597,1069451,20.4611,20.03488,20.8989,3260936,6.94357,6.8083,7.08251,1106614,7.04395,6.91567,7.17573,1122612,28.02281,27.64261,28.41332,4466063,26.12663,26.02359,26.23244,4163865,6.80714,6.66767,6.95042,1084871,18.34551,19.38323,17.2796,2923768,12.85049,13.79624,11.87906,2048014,8.17053,8.94865,7.3713,1302158
28374,sle,2087,6.66287,6.51039,6.81957,1063303,20.32998,19.89988,20.77199,3244388,6.90172,6.76495,7.04225,1101420,7.004,6.87427,7.13732,1117743,27.9284,27.5426,28.32489,4456993,26.15512,26.04775,26.26543,4174001,6.76539,6.62454,6.91016,1079665,18.58252,19.6355,17.50038,2965518,13.05392,14.01542,12.06578,2083228,8.31954,9.11397,7.50312,1327686
